id_producto,nombre,precio,numero_cajas,categoria
1693,NORDLI,1488000,3,dormitorio
1694,KLIMPEN,396000,3,dormitorio
1695,NORDLI,192000,3,dormitorio
1696,NORDLI,304000,2,dormitorio
1697,JONAXEL,112000,1,dormitorio
1698,GALANT,1436000,2,dormitorio
1699,NORDLI,1312000,3,dormitorio
17,KULLABERG,112000,4,living
170,DELAKTIG,1996000,5,dormitorio
1700,ERIK,316000,4,dormitorio
1701,NORDLI,256000,5,dormitorio
1702,STUVA / FRITIDS,300000,5,dormitorio
1703,NORDLI,1312000,5,dormitorio
1704,NORDLI,464000,5,dormitorio
1705,NORDLI,160000,3,dormitorio
1706,IDÅSEN,476000,4,dormitorio
1707,NORDLI,848000,4,dormitorio
1708,NORDLI,256000,4,dormitorio
1709,BEKANT,800000,4,dormitorio
171,GRÄLVIKEN,1596000,5,dormitorio
1710,BEKANT,751200,3,dormitorio
1711,BEKANT,724000,5,dormitorio
1712,NORDLI,320000,4,dormitorio
1713,NORDLI,848000,4,dormitorio
1714,NORDLI,976000,5,dormitorio
1715,NORDLI,1056000,3,dormitorio
1716,NORDLI,112000,2,dormitorio
1717,NORDLI,848000,1,dormitorio
1718,NORDLI,1264000,4,dormitorio
1719,NORDLI,256000,2,dormitorio
172,HOLMSUND,1836000,3,dormitorio
1720,NORDLI,848000,3,dormitorio
1721,NORDLI,496000,5,dormitorio
1722,NORDLI,192000,5,dormitorio
1723,NORDLI,784000,3,dormitorio
1724,NORDLI,1056000,1,dormitorio
1725,NORDLI,864000,3,dormitorio
1726,NORDLI,1056000,5,dormitorio
1727,SMÅGÖRA,396000,3,dormitorio
1728,POÄNG,143200,4,dormitorio
1729,TROFAST,196000,2,dormitorio
173,LAUVIK,2321600,3,dormitorio
1730,LOBERGET / SIBBEN,76000,4,dormitorio
1731,LÄTT,108000,3,dormitorio
1732,MAMMUT,103200,5,dormitorio
1733,MAMMUT,47200,1,dormitorio
1734,MAMMUT,47200,2,dormitorio
1735,MAMMUT,119200,5,dormitorio
1736,CIRKUSTÄLT,63200,1,dormitorio
1737,UTTER,36000,5,dormitorio
1738,MAMMUT,47200,2,dormitorio
1739,MAMMUT,23200,5,dormitorio
174,STUVA / FRITIDS,1592000,1,dormitorio
1740,TROFAST,292000,1,dormitorio
1741,MAMMUT,47200,5,dormitorio
1742,FÖRSIKTIG,12000,3,dormitorio
1743,MAMMUT,103200,2,dormitorio
1744,STRANDMON,396000,3,dormitorio
1745,MICKE,140000,1,dormitorio
1746,SUNDVIK,196000,2,dormitorio
1747,FLISAT,279200,2,dormitorio
1748,PÅHL,100000,5,dormitorio
1749,ÖRFJÄLL,156000,3,dormitorio
175,SVÄRTA,700000,1,dormitorio
1750,MICKE,360800,3,dormitorio
1751,TROFAST,124000,3,dormitorio
1752,POÄNG,143200,1,dormitorio
1753,MAMMUT,23200,3,dormitorio
1754,IKEA PS LÖMSK,276000,5,dormitorio
1755,SLÄKT,340000,2,dormitorio
1756,TROFAST,280000,3,dormitorio
1757,SUNDVIK,140000,1,dormitorio
1758,TROFAST,316000,3,dormitorio
1759,BUSA,39200,4,dormitorio
176,PLATSA,1288800,2,dormitorio
1760,MICKE,220800,5,dormitorio
1761,STUVA / FRITIDS,340000,3,dormitorio
1762,STUVA / FRITIDS,316000,5,dormitorio
1763,TROFAST,156000,1,dormitorio
1764,FLISAT,111200,3,dormitorio
1765,SUNDVIK,100000,1,dormitorio
1766,RESÖ,164000,3,dormitorio
1767,TROFAST,156000,3,dormitorio
1768,GODISHUS,236000,5,dormitorio
1769,TROFAST,220000,3,dormitorio
177,GRÖNLID,2876000,4,dormitorio
1770,STUVA / FRITIDS,1236000,5,dormitorio
1771,GODISHUS,316000,1,dormitorio
1772,ÖRFJÄLL,156000,5,dormitorio
1773,TROGEN,71200,2,dormitorio
1774,TROFAST,100000,2,dormitorio
1775,BUSSAN,420000,2,dormitorio
1776,FLISAT,71200,2,dormitorio
1777,BUSUNGE,316000,1,dormitorio
1778,PÅHL,80000,5,dormitorio
1779,BOLMEN,17600,5,dormitorio
178,VITVAL,1036000,4,dormitorio
1780,BUSA,71200,1,dormitorio
1781,TROFAST,292000,1,dormitorio
1782,TROFAST,200000,1,dormitorio
1783,AGAM,156000,1,dormitorio
1784,SUNDVIK,112000,3,dormitorio
1785,PÅHL,316000,1,dormitorio
1786,TROFAST,280000,4,dormitorio
1787,SUNDVIK,876000,2,dormitorio
1788,TROFAST,12000,4,dormitorio
1789,FLISAT,359200,4,dormitorio
179,GRÖNLID,6088000,3,dormitorio
1790,LANGUR,276000,3,dormitorio
1791,TROFAST,24000,2,dormitorio
1792,BUSUNGE,516000,2,dormitorio
1793,VIMUND,239200,1,dormitorio
1794,SUNDVIK,100000,4,dormitorio
1795,BUSUNGE,516000,4,dormitorio
1796,TROFAST,380000,3,dormitorio
1797,STUVA / FRITIDS,664000,4,dormitorio
1798,TROFAST,8000,1,dormitorio
1799,TROFAST,20000,5,dormitorio
18,JANINGE,476000,2,living
180,BRIMNES,1436000,4,dormitorio
1800,LANGUR,28000,2,dormitorio
1801,UTTER,20000,4,dormitorio
1802,YPPERLIG,532000,2,dormitorio
1803,ÖRFJÄLL,156000,3,dormitorio
1804,STUVA / FRITIDS,980000,1,dormitorio
1805,PÅHL,360000,4,dormitorio
1806,BUSUNGE,316000,2,dormitorio
1807,TROFAST,12000,2,dormitorio
1808,TROFAST,4000,1,dormitorio
1809,STUVA / FRITIDS,300000,5,dormitorio
181,SLÄKT,236000,1,dormitorio
1810,SUNDVIK,876000,3,dormitorio
1811,TROFAST,44000,5,dormitorio
1812,TROFAST,220000,2,dormitorio
1813,STUVA / FRITIDS,332000,5,dormitorio
1814,PÅHL,236000,3,dormitorio
1815,PÅHL,260000,4,dormitorio
1816,JULES,204000,1,dormitorio
1817,TROFAST,308000,4,dormitorio
1818,STUVA,140000,5,dormitorio
1819,BUNSÖ,55200,1,dormitorio
182,NORDLI,556000,4,dormitorio
1820,STUVA / FRITIDS,540000,4,dormitorio
1821,STUVA / FRITIDS,436000,5,dormitorio
1822,LANGUR,320000,2,dormitorio
1823,TROFAST,120000,4,dormitorio
1824,TROFAST,192000,3,dormitorio
1825,POÄNG,36000,5,dormitorio
1826,TROFAST,132000,5,dormitorio
1827,TROFAST,208000,5,dormitorio
1828,POÄNG,107200,3,dormitorio
1829,PÅHL,336000,2,dormitorio
183,DELAKTIG,1676000,1,dormitorio
1830,PÅHL,340000,4,dormitorio
1831,TROFAST,8000,5,dormitorio
1832,SLÄKT,236000,1,dormitorio
1833,INGOLF,220000,5,dormitorio
1834,TROFAST,4000,5,dormitorio
1835,TROFAST,256000,1,dormitorio
1836,TROFAST,156000,3,dormitorio
1837,AGAM,156000,4,dormitorio
1838,TROFAST,316000,2,dormitorio
1839,TROFAST,8000,5,dormitorio
184,GONATT,876000,4,dormitorio
1840,TROFAST,160000,1,dormitorio
1841,INGOLF,176000,5,dormitorio
1842,TROFAST,328000,4,dormitorio
1843,YPPERLIG,156000,1,dormitorio
1844,STUVA / FRITIDS,584000,5,dormitorio
1845,URBAN,180000,1,dormitorio
1846,TROFAST,140000,4,dormitorio
1847,LANGUR,188000,4,dormitorio
1848,TROFAST,12000,2,dormitorio
1849,TROFAST,12000,3,dormitorio
185,BRENNÅSEN,24000,3,dormitorio
1850,YPPERLIG,220000,5,dormitorio
1851,SMÅGÖRA,476000,3,dormitorio
1852,SMÅGÖRA,396000,5,dormitorio
1853,SMÅGÖRA,296000,4,dormitorio
1854,SMÅGÖRA,220000,5,dormitorio
1855,SMÅGÖRA,372000,3,dormitorio
1856,SNIGLAR,236000,2,dormitorio
1857,ANTILOP,88000,5,dormitorio
1858,VÄDRA,76000,3,dormitorio
1859,SOLGUL,316000,3,dormitorio
186,BRÅTHULT,1592800,4,dormitorio
1860,SUNDVIK,556000,3,dormitorio
1861,GODISHUS,316000,5,dormitorio
1862,VÄDRA,24000,5,dormitorio
1863,ÖNSKLIG,47200,2,dormitorio
1864,ANTILOP,12800,4,dormitorio
1865,SNIGLAR,116000,1,dormitorio
1866,TROFAST,292000,4,dormitorio
1867,STUVA / FRITIDS,796000,1,dormitorio
1868,GULLIVER,476000,3,dormitorio
1869,ANTILOP,68000,1,dormitorio
187,PLATSA,1768000,3,dormitorio
1870,LEN,71200,5,dormitorio
1871,STUVA / FRITIDS,648000,4,dormitorio
1872,SUNDVIK,876000,2,dormitorio
1873,STUVA / FRITIDS,664000,4,dormitorio
1874,GONATT,876000,3,dormitorio
1875,LANGUR,40000,3,dormitorio
1876,BUSUNGE,516000,2,dormitorio
1877,SUNDVIK,556000,1,dormitorio
1878,GULLIVER,636000,4,dormitorio
1879,STUVA / FRITIDS,1236000,1,dormitorio
188,SVÄRTA,940000,1,dormitorio
1880,GODISHUS,236000,3,dormitorio
1881,STUVA / FRITIDS,340000,4,dormitorio
1882,SKÖTSAM,20000,4,dormitorio
1883,TROFAST,124000,1,dormitorio
1884,SUNDVIK,796000,5,dormitorio
1885,ANTILOP,16000,3,dormitorio
1886,ANTILOP,16000,4,dormitorio
1887,TROFAST,156000,4,dormitorio
1888,TROFAST,200000,1,dormitorio
1889,STUVA / FRITIDS,316000,1,dormitorio
189,NYHAMN,1156000,1,dormitorio
1890,SUNDVIK,876000,5,dormitorio
1891,STUVA / FÖLJA,660000,3,dormitorio
1892,BUSUNGE,516000,1,dormitorio
1893,STUVA / FRITIDS,980000,2,dormitorio
1894,TROFAST,44000,4,dormitorio
1895,TROFAST,196000,1,dormitorio
1896,STUVA / FRITIDS,796000,5,dormitorio
1897,TROFAST,220000,2,dormitorio
1898,TROFAST,316000,2,dormitorio
1899,TROFAST,380000,5,dormitorio
19,FRANKLIN,119200,5,living
190,LIDHULT,7668000,5,dormitorio
1900,TROFAST,4000,4,dormitorio
1901,SMÅGÖRA,76000,4,dormitorio
1902,TROFAST,280000,3,dormitorio
1903,LANGUR,320000,4,dormitorio
1904,STUVA / FRITIDS,584000,3,dormitorio
1905,STUVA / FRITIDS,796000,5,dormitorio
1906,STUVA,436000,4,dormitorio
1907,BLÅMES,300000,3,dormitorio
1908,SUNDVIK,636800,5,dormitorio
1909,TROFAST,24000,2,dormitorio
191,BURFJORD,32000,3,dormitorio
1910,TROFAST,100000,2,dormitorio
1911,TROFAST,8000,3,dormitorio
1912,ANTILOP,20000,2,dormitorio
1913,LANGUR,276000,5,dormitorio
1914,TROFAST,280000,2,dormitorio
1915,LANGUR,88000,2,dormitorio
1916,STUVA / FRITIDS,796000,5,dormitorio
1917,TROFAST,292000,3,dormitorio
1918,TROFAST,4000,1,dormitorio
1919,TROFAST,308000,5,dormitorio
192,VALLENTUNA,3590400,4,dormitorio
1920,TROFAST,328000,3,dormitorio
1921,TROFAST,8000,4,dormitorio
1922,TROFAST,316000,5,dormitorio
1923,STUVA / FRITIDS,300000,5,dormitorio
1924,TROFAST,160000,2,dormitorio
1925,TROFAST,140000,1,dormitorio
1926,GONATT,876000,4,dormitorio
1927,BUSUNGE,316000,3,dormitorio
1928,BUSUNGE,316000,1,dormitorio
1929,TROFAST,12000,5,dormitorio
193,VITVAL,956000,3,dormitorio
1930,TROFAST,156000,3,dormitorio
1931,TROFAST,192000,4,dormitorio
1932,STUVA / FRITIDS,436000,4,dormitorio
1933,STUVA / FRITIDS,540000,4,dormitorio
1934,TROFAST,208000,2,dormitorio
1935,LANGUR,44000,5,dormitorio
1936,TROFAST,156000,5,dormitorio
1937,TROFAST,220000,4,dormitorio
1938,TROFAST,120000,1,dormitorio
1939,TROFAST,256000,1,dormitorio
194,VALLENTUNA,4624000,1,dormitorio
1940,TROFAST,20000,1,dormitorio
1941,STUVA / FRITIDS,332000,1,dormitorio
1942,STUVA / FÖLJA,788000,5,dormitorio
1943,TROFAST,132000,3,dormitorio
1944,TROFAST,12000,1,dormitorio
1945,TROFAST,12000,4,dormitorio
1946,TROFAST,8000,3,dormitorio
1947,TROFAST,12000,1,dormitorio
1948,TÄRNÖ,159200,3,living
1949,GÅRÖ / FREDÖN,451200,2,living
195,LIDHULT,2672000,1,dormitorio
1950,FALHOLMEN,1144800,4,living
1951,ÄPPLARÖ,164000,5,living
1952,ÄPPLARÖ,356000,4,living
1953,MASTHOLMEN,787200,4,living
1954,ÄPPLARÖ,2753600,1,living
1955,TOSTERÖ,140000,2,living
1956,ÄPPLARÖ,307200,5,living
1957,BROMMÖ,164000,5,living
1958,ÄPPLARÖ,1428800,4,living
1959,FREDÖN,180000,5,living
196,DELAKTIG,396000,3,dormitorio
1960,RESÖ,164000,4,living
1961,ÄPPLARÖ,79200,1,living
1962,ÄPPLARÖ,2060800,4,living
1963,ÄPPLARÖ,672800,5,living
1964,TOSTERÖ,63200,2,living
1965,ÄPPLARÖ,2224800,1,living
1966,HAVSTEN,760000,2,living
1967,KROKHOLMEN,140000,5,living
1968,ÄPPLARÖ,204000,4,living
1969,FALHOLMEN,124000,2,living
197,GULLIVER,476000,4,dormitorio
1970,ÄPPLARÖ,204000,1,living
1971,SOLLERÖN,3826400,4,living
1972,ÄPPLARÖ,415200,3,living
1973,VÄDDÖ,381600,2,living
1974,HÅLLÖ,196000,4,living
1975,SJÄLLAND,144000,3,living
1976,MASTHOLMEN,372000,1,living
1977,ASKHOLMEN,372000,4,living
1978,ASKHOLMEN,616800,3,living
1979,STACKHOLMEN,100000,4,living
198,DELAKTIG,160000,5,dormitorio
1980,ÄPPLARÖ,220000,4,living
1981,ÄPPLARÖ,316000,2,living
1982,HAVSTEN,3828000,1,living
1983,ÄPPLARÖ,1907200,2,living
1984,ÄPPLARÖ,540000,4,living
1985,TOSTERÖ,82400,3,living
1986,VÄDDÖ,208800,3,living
1987,ÄPPLARÖ,596000,3,living
1988,ÄPPLARÖ,1568800,1,living
1989,TÄRNÖ,71200,1,living
199,FLOTTEBO,1788800,4,dormitorio
1990,ASKHOLMEN,204000,5,living
1991,SKARPÖ,143200,2,living
1992,MASTHOLMEN,204000,1,living
1993,BENÖ,7200,4,living
1994,TÄRNÖ,44000,2,living
1995,SOLLERÖN,316000,2,living
1996,ÄPPLARÖ,3316000,3,living
1997,ÄPPLARÖ,164000,5,living
1998,ÄPPLARÖ,2372000,5,living
1999,ÄPPLARÖ,1627200,2,living
2,NORDVIKEN / NORDVIKEN,1676000,4,living
20,EKEDALEN,796000,4,living
200,DELAKTIG,1440000,2,dormitorio
2000,MASTHOLMEN,1692000,3,living
2001,ÄPPLARÖ,2300000,4,living
2002,KUDDARNA,36000,4,living
2003,VÄDDÖ,28320,4,living
2004,INNAMO,85920,5,living
2005,ÄPPLARÖ,247200,2,living
2006,TOSTERÖ,60000,1,living
2007,ASKHOLMEN,373600,5,living
2008,VÄDDÖ,88800,1,living
2009,LÄCKÖ,394400,2,living
201,VIMLE,3716000,4,dormitorio
2010,ÄPPLARÖ,1270400,5,living
2011,TOSTERÖ,82400,2,living
2012,KUDDARNA,76000,5,living
2013,SJÄLLAND,779200,1,living
2014,BUSSAN,420000,4,living
2015,ÄPPLARÖ,596000,2,living
2016,GÅRÖ,271200,1,living
2017,HAVSTEN,2380000,2,living
2018,KUNGSHOLMEN,2234240,2,living
2019,ASKHOLMEN,119200,1,living
202,NYHAMN,1036000,2,dormitorio
2020,FEJAN,47200,5,living
2021,ÄPPLARÖ,433600,2,living
2022,FRÖSÖN,31200,4,living
2023,SOLLERÖN,276000,1,living
2024,FANBYN,236000,4,living
2025,UTTER,36000,2,living
2026,ÄPPLARÖ,140000,5,living
2027,IKEA PS VÅGÖ,111200,2,living
2028,ASKHOLMEN,124000,2,living
2029,PRÄSTHOLM,556000,1,living
203,SULTAN,40000,1,dormitorio
2030,SOLLERÖN,2996800,3,living
2031,KUDDARNA,60000,2,living
2032,YTTERÖN,31200,3,living
2033,FALHOLMEN,332000,5,living
2034,LÄCKÖ,119200,3,living
2035,KUNGSHOLMEN,249119,3,living
2036,SJÄLLAND,2628800,2,living
2037,MAMMUT,47200,4,living
2038,FANBYN,220000,4,living
2039,KUDDARNA,76000,3,living
204,BÅTSFJORD,24000,3,dormitorio
2040,TOSTERÖ,82400,3,living
2041,SJÄLLAND,252800,3,living
2042,HUSARÖ,196000,3,living
2043,LÄCKÖ,156000,1,living
2044,SOLLERÖN,4115200,3,living
2045,SOLLERÖN,2564800,3,living
2046,MAMMUT,23200,5,living
2047,VÄDDÖ,141600,4,living
2048,FRÖSÖN,13919,1,living
2049,SJÄLLAND,1756800,3,living
205,KONGSFJORD,6684800,4,dormitorio
2050,SVANÖ,396000,5,living
2051,ÄPPLARÖ,1156000,2,living
2052,TORHOLMEN,628000,3,living
2053,ÄPPLARÖ,340000,4,living
2054,KROKHOLMEN,140000,3,living
2055,SOLLERÖN,415200,3,living
2056,SOLLERÖN,3024800,4,living
2057,VÄDDÖ,60000,2,living
2058,HÅLLÖ,39200,2,living
2059,FRÖSÖN,52000,2,living
206,FLEKKE,1748000,2,dormitorio
2060,SJÄLLAND,1381600,4,living
2061,MAMMUT,47200,1,living
2062,HAVSTEN,1736000,2,living
2063,BRUSEN,828800,3,living
2064,FRÖSÖN/DUVHOLMEN,120000,2,living
2065,ÄPPLARÖ,1820000,3,living
2066,ASKHOLMEN,103200,5,living
2067,YTTERÖN,21600,5,living
2068,KUDDARNA,31200,5,living
2069,YTTERÖN,79200,5,living
207,SUNDVIK,556000,4,dormitorio
2070,STEGÖN,12960,4,living
2071,SJÄLLAND,1520000,1,living
2072,SJÄLLAND,508800,1,living
2073,ÄPPLARÖ,876000,3,living
2074,SOLLERÖN,1612800,2,living
2075,SJÄLLAND,2108800,1,living
2076,ASKHOLMEN,258400,1,living
2077,TRANARÖ,76000,3,living
2078,SJÄLLAND,272000,5,living
2079,SALTHOLMEN,356000,3,living
208,SANDBACKEN,1472800,5,dormitorio
2080,SALTHOLMEN,156000,3,living
2081,SOLLERÖN,990400,3,living
2082,HAVSTEN,3256000,4,living
2083,SOLLERÖN,3910400,3,living
2084,SJÄLLAND,304000,3,living
2085,FRÖSÖN/DUVHOLMEN,23520,4,living
2086,SJÄLLAND,1343200,5,living
2087,KUNGSHOLMEN,1334400,3,living
2088,ÄPPLARÖ,1600000,1,living
2089,KUNGSHOLMEN,435520,5,living
209,HOLMSUND,2396000,3,dormitorio
2090,KUNGSHOLMEN,1728320,5,living
2091,UTTER,20000,2,living
2092,HUSARÖ,396000,2,living
2093,SJÄLLAND,252800,2,living
2094,BUNSÖ,55200,1,living
2095,SJÄLLAND,220800,5,living
2096,ÄPPLARÖ,1476000,3,living
2097,DUVHOLMEN,12000,5,living
2098,SOLLERÖN,368000,1,living
2099,SJÄLLAND,284800,4,living
21,RÅSKOG,140000,1,living
210,VALLENTUNA,3456000,4,dormitorio
2100,HAVSTEN,3140000,1,living
2101,SOLLERÖN,1418400,4,living
2102,SOLLERÖN,1929600,1,living
2103,FRÖSÖN,11520,1,living
2104,KUDDARNA,23200,1,living
2105,DUVHOLMEN,39200,2,living
2106,SJÄLLAND,208000,5,living
2107,FRÖSÖN/DUVHOLMEN,70400,4,living
2108,SJÄLLAND,272000,5,living
2109,SJÄLLAND,1424000,4,living
211,FLOTTEBO,1276800,4,dormitorio
2110,FREKVENS,495200,4,living
2111,SJÄLLAND,808000,2,living
2112,FRÖSÖN,28000,2,living
2113,MAMMUT,47200,3,living
2114,MAMMUT,23200,4,living
2115,HAVSTEN,860000,1,living
2116,HAVSTEN,2496000,4,living
2117,HAVSTEN,180000,4,living
2118,SJÄLLAND,1340800,3,living
2119,KUDDARNA,39200,4,living
212,NYHAMN,1216000,4,dormitorio
2120,SOLLERÖN,2265600,1,living
2121,DUVHOLMEN,24000,4,living
2122,HAVSTEN,1620000,3,living
2123,SJÄLLAND,2093120,2,living
2124,KUNGSHOLMEN,460000,2,living
2125,SOLLERÖN,997600,2,living
2126,HÅLLÖ,119200,3,living
2127,SJÄLLAND,284800,3,living
2128,HAVSTEN,308000,1,living
2129,SOLLERÖN,396000,5,living
213,SVÄRTA,240000,3,dormitorio
2130,KUNGSÖ,88000,1,living
2131,KUNGSÖ,119200,5,living
2132,MAMMUT,103200,3,living
2133,MAMMUT,119200,3,living
2134,MAMMUT,47200,5,living
2135,TOSTERÖ,82400,3,living
2136,SJÄLLAND,540800,2,living
2137,HÅLLÖ,60000,4,living
2138,FRÖSÖN,60000,1,living
2139,KUDDARNA,39200,1,living
214,LIDHULT,6228000,3,dormitorio
2140,HAVSTEN,100000,3,living
2141,SOLLERÖN,567200,4,living
2142,SOLLERÖN,3476000,3,living
2143,HAVSTEN,172000,2,living
2144,FRÖSÖN/DUVHOLMEN,47200,3,living
2145,HÅLLÖ,92000,3,living
2146,KUDDARNA,23200,4,living
2147,DUVHOLMEN,64000,2,living
2148,FRÖSÖN/DUVHOLMEN,116000,3,living
2149,LÄCKÖ,119200,1,living
215,GRÖNLID,3416000,5,dormitorio
2150,FRÖSÖN/DUVHOLMEN,56000,3,living
2151,KUDDARNA,31200,5,living
2152,SALTHOLMEN,100000,4,living
2153,MASTHOLMEN,583200,2,living
2154,DUVHOLMEN,60000,3,living
2155,SOLLERÖN,2235200,3,living
2156,SOLLERÖN,567200,2,living
2157,SJÄLLAND,2481600,2,living
2158,HAVSTEN,316000,5,living
2159,MAMMUT,103200,1,living
216,STUVA / FRITIDS,1620000,1,dormitorio
2160,HAVSTEN,976000,3,living
2161,HÅLLÖ,60000,1,living
2162,DUVHOLMEN,28000,2,living
2163,SOLLERÖN,2851200,1,living
2164,RÅSKOG,151200,3,dormitorio
2165,KALLAX,580000,1,dormitorio
2166,VIDGA,176000,3,dormitorio
2167,KALLAX,396000,2,dormitorio
2168,ELVARLI,352000,2,dormitorio
2169,ELVARLI,1901600,1,dormitorio
217,LYCKSELE HÅVET,636000,1,dormitorio
2170,KALLAX,716000,5,dormitorio
2171,KALLAX,596000,5,dormitorio
2172,ELVARLI,1917600,5,dormitorio
2173,BEKANT,285600,3,dormitorio
2174,KALLAX,1080000,5,dormitorio
2175,ELVARLI,984800,3,dormitorio
2176,KALLAX,556000,2,dormitorio
2177,KALLAX,236000,3,living
2178,LIATORP,356000,3,living
2179,KALLAX,400000,4,living
218,SUNDVIK,556000,3,dormitorio
2180,LISTERBY,396000,3,living
2181,LIATORP,1076000,1,living
2182,LIXHULT,280000,1,living
2183,BESTÅ,712000,1,living
2184,HEMNES,1116000,4,living
2185,MALSJÖ,1680000,5,living
2186,HAVSTA,396000,1,living
2187,EKET,496000,1,living
2188,REGISSÖR,636800,1,living
2189,IKEA PS,340000,5,living
219,FRIHETEN,1476000,2,dormitorio
2190,HAVSTA,556000,5,living
2191,BESTÅ,1456000,3,living
2192,BESTÅ,1320000,4,living
2193,HAVSTA,1240000,2,living
2194,HAVSTA,1116000,2,living
2195,HAVSTA,796000,2,living
2196,HAVSTA,1560000,4,living
2197,BESTÅ,772000,4,living
2198,IDÅSEN,1196000,2,living
2199,HAVSTA,1520000,5,living
22,JANINGE,476000,5,living
220,VIMLE,2356000,2,dormitorio
2200,SÖDERHAMN,712000,4,living
2201,SÖDERHAMN,1040000,4,living
2202,STOCKSUND,796000,4,living
2203,KIVIK,2396000,4,living
2204,KIVIK,1356000,4,living
2205,SÖDERHAMN,1036000,1,living
2206,KNOPPARP,276000,2,living
2207,ANGERSBY,596000,5,living
2208,EKTORP,860000,1,living
2209,EKTORP,1400000,1,living
221,GRÖNLID,3832000,5,dormitorio
2210,SÖDERHAMN,3948000,3,living
2211,VIMLE,1120000,1,living
2212,SANDBACKEN,1061600,2,living
2213,FRIHETEN,1476800,1,living
2214,KLIPPAN,796000,1,living
2215,SANDARED,196000,5,living
2216,HAMMARN,319200,4,living
2217,SÖDERHAMN,2496000,4,living
2218,SANDBACKEN,940800,1,living
2219,GRÖNLID,3668000,4,living
222,BJORLI,32000,5,dormitorio
2220,STOCKSUND,2156000,1,living
2221,HÄSSELBY,1036000,3,living
2222,SÖDERHAMN,1596000,2,living
2223,EKTORP,2716000,4,living
2224,NORSBORG,2640000,1,living
2225,ALSEDA,156000,3,living
2226,GAMLARP,2236000,4,living
2227,GRYTTBY,165200,1,living
2228,SÖDERHAMN,3352000,2,living
2229,BRÅTHULT,1021600,2,living
223,SLÄKT,60000,4,dormitorio
2230,FRIHETEN,1476000,3,living
2231,GRÖNLID,1756000,1,living
2232,LANDSKRONA,1596000,4,living
2233,KIVIK,5236000,1,living
2234,LYCKSELE,80000,2,living
2235,STRANDMON,240000,2,living
2236,GRÖNLID,2872000,4,living
2237,SÖDERHAMN,1316000,5,living
2238,ASKEBY,796000,5,living
2239,BRÅTHULT,940800,1,living
224,KURA,100000,4,dormitorio
2240,NORSBORG,3664000,1,living
2241,VIMLE,2088000,5,living
2242,NORSBORG,1616000,3,living
2243,NYHAMN,1176000,4,living
2244,SANDBACKEN,1472800,1,living
2245,NORSBORG,304000,2,living
2246,EKTORP,1876000,5,living
2247,BOSNÄS,76000,4,living
2248,LANDSKRONA,3036000,5,living
2249,VIMLE,3044000,1,living
225,KURA,100000,4,dormitorio
2250,GRÖNLID,1436000,2,living
2251,SÖDERHAMN,939200,2,living
2252,FYRESDAL,439200,3,living
2253,NORSBORG,1328000,4,living
2254,EKTORP,316000,5,living
2255,GAMLEHULT,260000,4,living
2256,SÖDERHAMN,1592000,1,living
2257,SÖDERHAMN,3076000,3,living
2258,LANDSKRONA,1996000,2,living
2259,FLOTTEBO,1788800,4,living
226,VALLENTUNA,3228800,2,dormitorio
2260,SÖDERHAMN,21600,5,living
2261,FÄRLÖV,2076000,3,living
2262,HOLMSUND,2396000,2,living
2263,HEMNES,1196000,3,living
2264,GAMLARP,1916000,2,living
2265,GRÄLVIKEN,1596000,3,living
2266,KIVIK,1756000,2,living
2267,KIVIK,4116000,2,living
2268,GRÖNLID,4792000,3,living
2269,GRÖNLID,1116000,4,living
227,LIDHULT,3872800,2,dormitorio
2270,LANDSKRONA,2796000,3,living
2271,KLIPPAN,1036000,1,living
2272,EKTORP,316000,2,living
2273,VALLENTUNA,928000,2,living
2274,GRÖNLID,3636000,4,living
2275,SÖDERHAMN,596000,5,living
2276,VIMLE,2828000,2,living
2277,VIMLE,4424000,2,living
2278,GRÖNLID,2552000,2,living
2279,STOCKSUND,276000,1,living
228,BRATTVÅG,40000,1,dormitorio
2280,DELAKTIG,2620000,4,living
2281,GRÖNLID,596000,4,living
2282,STOCKHOLM,5344000,2,living
2283,GRÖNLID,5260000,4,living
2284,VIMLE,4824000,3,living
2285,KLIPPAN,236000,3,living
2286,EKTORP,140000,2,living
2287,BRÅTHULT,1592800,1,living
2288,FÄRLÖV,1468800,3,living
2289,KIVIK,6636000,5,living
229,VALLENTUNA,2345600,2,dormitorio
2290,LANDSKRONA,3436000,2,living
2291,VIMLE,1596000,1,living
2292,VALLENTUNA,32000,2,living
2293,MARKERAD,873600,1,living
2294,KIVIK,2596000,5,living
2295,HAVSTEN,1620000,5,living
2296,POÄNG,137600,3,living
2297,KUNGSHAMN,48000,2,living
2298,STOCKHOLM 2017,4348800,5,living
2299,KUNGSHAMN,72000,5,living
23,EKEDALEN,636800,4,living
230,GRÖNLID,3512000,3,dormitorio
2300,NORSBORG,5424000,1,living
2301,SANDARED,276000,1,living
2302,DELAKTIG,160000,5,living
2303,EKOLSUND,200000,4,living
2304,VIMLE,2708000,2,living
2305,VALLENTUNA,1558400,4,living
2306,HEMNES,1196000,1,living
2307,FLOTTEBO,1276800,4,living
2308,SÖDERHAMN,356000,5,living
2309,DELAKTIG,60000,5,living
231,LYCKSELE MURBO,556000,5,dormitorio
2310,DELAKTIG,100000,2,living
2311,SÖDERHAMN,1896000,2,living
2312,HOLMSUND,1836000,2,living
2313,KUNGSHAMN,468000,5,living
2314,SÖDERHAMN,140000,3,living
2315,NORSBORG,64000,5,living
